id	dep_code	publish	title	note	url	url_link	wikipedia	wikipedia_url	wikipedia_url_link	publish_en	title_en	url_en	url_en_link	site_language
26	080	人文社会系研究科・文学部 国文学研究室	芝居番付画像データベース	国文学研究室で所蔵する芝居番付の画像データベースです。	http://www.l.u-tokyo.ac.jp/digitalarchive/collection/sibai_index.html	http://www.l.u-tokyo.ac.jp/digitalarchive/collection/sibai_index.html				Graduate School of Humanities and Sociology / Faculty of Letters Japanese Literature Laboratory	Shibai Banzuke [Playbills] Image Database	http://www.l.u-tokyo.ac.jp/digitalarchive/collection/sibai_index.html	http://www.l.u-tokyo.ac.jp/digitalarchive/collection/sibai_index.html	Japanese
27	080	SAT大蔵経テキストデータベース研究会	SAT大正新脩大藏經テキストデータベース	『大正新脩大藏經』の第1巻から第85巻までの全テキスト1億字超と図像編12巻の図像を検索できるデータベースです。ページ画像はIIIFに対応しており、図像編はCC BY-SAライセンスで公開されています。大藏經テキストデータベース研究会（SAT）を中心に、東京大学文学部次世代人文学開発センター・人文情報学拠点が連携機関となって構築されています。	http://21dzk.l.u-tokyo.ac.jp/SAT/	http://21dzk.l.u-tokyo.ac.jp/SAT/	大正新脩大藏經（たいしょうしんしゅうだいぞうきょう、大正一切経刊行会）は、大正13年（1924年）から昭和9年（1934年）の10年間をかけて、北宋代に蜀（四川省）で開版された漢訳大蔵経である『開宝蔵』を最もよく保存していた韓国海印寺の高麗大蔵経再彫本を底本としつつ、日本にあった各地・各種の漢訳仏典をすべて調査校合した、民間人の手による[1]、「漢訳仏典の総集」とも言える大蔵経である。大正大蔵経、大正蔵とも。プロデューサー（編纂責任者）は、高楠順次郎・渡辺海旭・小野玄妙（おの げんみょう、1883－1939年、浄土宗僧侶）の3名。当時の仏教関係の大学研究者が一致協力し、校訂作業に当たった。出版・刊行は、大蔵出版が担っており、この出版社からは、大正蔵を底本として新たな学術研究の成果を踏まえた現代日本語訳の大蔵経である『新国訳大蔵経』も、1990年代から刊行中である。大正蔵を底本とした日本語訳の大蔵経としては、他には、大東出版社から「印度撰述部155巻」と「和漢撰述部100巻」が刊行されている、より文量・翻訳量が多く網羅性が高い『国訳一切経』がある。（なお、その他の日本語訳大蔵経としては、日本の各宗派の需要が高い仏典だけに的を絞った、比較的小部の『国訳大蔵経』『昭和新纂国訳大蔵経』などがある。）	https://ja.wikipedia.org/wiki/%E5%A4%A7%E6%AD%A3%E6%96%B0%E8%84%A9%E5%A4%A7%E8%94%B5%E7%B5%8C	https://ja.wikipedia.org/wiki/%E5%A4%A7%E6%AD%A3%E6%96%B0%E8%84%A9%E5%A4%A7%E8%94%B5%E7%B5%8C	SAT Daizōkyō Text Database Committee	The SAT Daizokyo Text Database	http://21dzk.l.u-tokyo.ac.jp/SAT/index_en.html	http://21dzk.l.u-tokyo.ac.jp/SAT/index_en.html	
28	080	人文社会系研究科・文学部	第一次世界大戦期プロパガンダ・ポスター　益田コレクション	文学部西洋史研究室が所蔵する資料のうち、第一次世界大戦期に戦意発揚・戦時公債などを目的としてフランス、イギリス、 オーストリア、イタリア、アメリカ、チェコで発行されたポスターの公開サイトです。	http://www.l.u-tokyo.ac.jp/digitalarchive/collection/poster.html	http://www.l.u-tokyo.ac.jp/digitalarchive/collection/poster.html				Graduate School of Humanities and Sociology / Faculty of Letters	WWI Propaganda Posters, Masuda Collection	http://www.l.u-tokyo.ac.jp/digitalarchive/collection/poster.html	http://www.l.u-tokyo.ac.jp/digitalarchive/collection/poster.html	Japanese
29	060	医学系研究科・医学部	古典籍コレクション　[医学図書館]	医学図書館デジタル史料室のうち、貴重資料である古典籍の画像を公開するサイトです。	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/medlib/997a0035-3783-7130-a513-2ef2401719f7?sort_by=uterms:sort&sort_order=asc	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/medlib/997a0035-3783-7130-a513-2ef2401719f7?sort_by=uterms:sort&sort_order=asc				Graduate School of Medicine / Faculty of Medicine	Old and Rare Books Collection [Medical Library]	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/medlib/997a0035-3783-7130-a513-2ef2401719f7?sort_by=uterms:sort&sort_order=asc	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/medlib/997a0035-3783-7130-a513-2ef2401719f7?sort_by=uterms:sort&sort_order=asc	Japanese
30	060	医学系研究科・医学部	巻子本コレクション　[医学図書館]	医学図書館デジタル史料室のうち、巻子本の画像を公開するサイトです。	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/medlib/fcf7fa4d-9ef1-0438-3d46-a4e2c36102d8?sort_by=uterms:sort&sort_order=asc	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/medlib/fcf7fa4d-9ef1-0438-3d46-a4e2c36102d8?sort_by=uterms:sort&sort_order=asc				Graduate School of Medicine / Faculty of Medicine	Kansubon [“Scroll-type Books”] Collection [Medical Library]	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/medlib/fcf7fa4d-9ef1-0438-3d46-a4e2c36102d8?sort_by=uterms:sort&sort_order=asc	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/medlib/fcf7fa4d-9ef1-0438-3d46-a4e2c36102d8?sort_by=uterms:sort&sort_order=asc	Japanese
31	060	医学系研究科・医学部	小金井文庫絵葉書コレクション	医学図書館デジタル史料室のうち、名誉教授で解剖学者の小金井良精（1859-1944）先生の旧蔵資料を公開するサイトです。	http://www.lib.m.u-tokyo.ac.jp/digital/ehagaki/	http://www.lib.m.u-tokyo.ac.jp/digital/ehagaki/	小金井 良精（こがねい よしきよ、1859年1月17日（安政5年12月14日） - 1944年（昭和19年）10月16日）は、明治から昭和にかけて活躍した解剖学者・人類学者。森鴎外の妹婿であり、星新一の祖父。	https://ja.wikipedia.org/wiki/%E5%B0%8F%E9%87%91%E4%BA%95%E8%89%AF%E7%B2%BE	https://ja.wikipedia.org/wiki/%E5%B0%8F%E9%87%91%E4%BA%95%E8%89%AF%E7%B2%BE	Graduate School of Medicine / Faculty of Medicine	Illustrated Postcards, Koganei Collection	http://www.lib.m.u-tokyo.ac.jp/digital/ehagaki/	http://www.lib.m.u-tokyo.ac.jp/digital/ehagaki/	Japanese
32	060	医学系研究科・医学部	呉秀三文庫	医学図書館デジタル史料室のうち、名誉教授で精神医学者の呉秀三(1865-1932)先生の旧蔵資料を公開するサイトです。	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/medlib/872f9d58-937f-600c-9f4a-975b16515b3c?sort_by=uterms:sort&sort_order=asc	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/medlib/872f9d58-937f-600c-9f4a-975b16515b3c?sort_by=uterms:sort&sort_order=asc	呉 秀三（くれ しゅうぞう、元治2年2月17日（1865年3月14日）- 昭和7年（1932年）3月26日）は、日本の医学者、精神科医。東京帝国大学医科大学教授（精神病学講座）。日本における精神病学の創立者。クレペリン学派の新しい精神病学の普及を通じて精神病患者の看護法を改めた。日本における最初の精神衛生団体である精神病者慈善救治会を組織（1902年）、三浦謹之助と共に日本神経学会を創立[1]。日本の近代精神医学者のほとんどが、呉の息のかかった人といえる[2]。	https://ja.wikipedia.org/wiki/%E5%91%89%E7%A7%80%E4%B8%89	https://ja.wikipedia.org/wiki/%E5%91%89%E7%A7%80%E4%B8%89	Graduate School of Medicine / Faculty of Medicine	Kure Shuzo Collection	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/medlib/872f9d58-937f-600c-9f4a-975b16515b3c?sort_by=uterms:sort&sort_order=asc	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/medlib/872f9d58-937f-600c-9f4a-975b16515b3c?sort_by=uterms:sort&sort_order=asc	Japanese
35	060	医学系研究科・医学部	東京大学医学部の歩み　江戸～明治	東京大学医学部の歩みをまとめたサイトで、一部デジタル化された資料を閲覧することができます。	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/medlib/page/ayumi	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/medlib/page/ayumi				Graduate School of Medicine / Faculty of Medicine	The History of Graduate School of Medicine and Faculty of Medicine, The University of Tokyo: Edo-Meiji Era	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/medlib/page/ayumi	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/medlib/page/ayumi	Japanese
36	090	理学系研究科・理学部	理学系研究科化学専攻・理学部化学科年次報告書	理学系研究科化学専攻・理学部化学科の年次報告書を公開しているサイトです。英語版も公開されています。	http://www.chem.s.u-tokyo.ac.jp/chem_about/reports.html	http://www.chem.s.u-tokyo.ac.jp/chem_about/reports.html				Graduate School of Science / Faculty of Science	Annual Reports [Faculty of Science]	http://www.chem.s.u-tokyo.ac.jp/chem_about/reports_en.html	http://www.chem.s.u-tokyo.ac.jp/chem_about/reports_en.html	
37	100	農学生命科学研究科・農学部 林政学研究室	林政文庫：農林行政史料アーカイブズ	東京大学林政学研究室が設立当初より収集してきた農林行政史料を一般公開しているデジタルアーカイブズです。	http://fpac1.lib.a.u-tokyo.ac.jp/	http://fpac1.lib.a.u-tokyo.ac.jp/				Graduate School of Agricultural and Life Sciences / Faculty of Agriculture Lab. of Forest Policy	The Forest Policy Archives	http://fpac1.lib.a.u-tokyo.ac.jp/	http://fpac1.lib.a.u-tokyo.ac.jp/	Japanese
39	110	経済学研究科・経済学部	アダム・スミス文庫	アダム・スミスの旧蔵書であるアダム・スミス文庫の情報をまとめたサイトです。文庫資料のうち、デジタル化されているものは東京大学OPACから閲覧することができます。	http://www.lib.e.u-tokyo.ac.jp/?page_id=485	http://www.lib.e.u-tokyo.ac.jp/?page_id=485	アダム・スミス（Adam Smith、1723年6月5日（洗礼日） - 1790年7月17日）は、イギリス（グレートブリテン王国）の経済学者・神学者・哲学者である。スコットランド生まれ。主著は『国富論』（または『諸国民の富』とも。原題『諸国民の富の性質と原因の研究』An Inquiry into the Nature and Causes of the Wealth of Nations）。「経済学の父」と呼ばれる。2007年よりイングランド銀行が発行する20ポンド紙幣に肖像が使用されている。過去にはスコットランドでの紙幣発行権を持つ銀行の一つ、クライズデール銀行が発行する50ポンド紙幣にも肖像が使用されていた。	https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%80%E3%83%A0%E3%83%BB%E3%82%B9%E3%83%9F%E3%82%B9	https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%80%E3%83%A0%E3%83%BB%E3%82%B9%E3%83%9F%E3%82%B9	Graduate School of Economics / Faculty of Economics	Adam Smith's Library	http://www.lib.e.u-tokyo.ac.jp/english/?page_id=485	http://www.lib.e.u-tokyo.ac.jp/english/?page_id=485	
40	110	経済学研究科・経済学部	マルクス自筆書簡	カール・マルクスによる書簡を公開するサイトです。1878年1月1日付けで、トマス・オルソップ（Thomas Allsop）に宛てた書簡です。	http://www.lib.e.u-tokyo.ac.jp/?page_id=644	http://www.lib.e.u-tokyo.ac.jp/?page_id=644	カール・ハインリヒ・マルクス（ドイツ語: Karl Heinrich Marx, 1818年5月5日 - 1883年3月14日）は、プロイセン王国（現ドイツ）出身の哲学者、思想家、経済学者、革命家。1845年にプロイセン国籍を離脱しており、以降は無国籍者であった。主にイギリスで活動した。フリードリヒ・エンゲルスの協力を得つつ、包括的な世界観および革命思想として科学的社会主義（マルクス主義）を打ちたて、資本主義の高度な発展により共産主義社会が到来する必然性を説いた。ライフワークとしていた資本主義社会の研究は『資本論』に結実し、その理論に依拠した経済学体系はマルクス経済学と呼ばれ、20世紀以降の国際政治や思想に多大な影響を与えた。	https://ja.wikipedia.org/wiki/%E3%82%AB%E3%83%BC%E3%83%AB%E3%83%BB%E3%83%9E%E3%83%AB%E3%82%AF%E3%82%B9	https://ja.wikipedia.org/wiki/%E3%82%AB%E3%83%BC%E3%83%AB%E3%83%BB%E3%83%9E%E3%83%AB%E3%82%AF%E3%82%B9	Graduate School of Economics / Faculty of Economics	Karl Marx's hand written letters	http://www.lib.e.u-tokyo.ac.jp/english/?page_id=644	http://www.lib.e.u-tokyo.ac.jp/english/?page_id=644	
41	110	経済学研究科・経済学部	英米合作經濟抗戦力調査（其一）	名誉教授の有澤廣巳氏（1896-1988）の旧蔵資料の一部で、太平洋戦争前に陸軍の命により英米の戦力を経済力の観点から分析した資料です。（其一と其二を公開しています。）	http://ut-elib.sakura.ne.jp/digitalarchive_02/rare/5512339978.pdf	http://ut-elib.sakura.ne.jp/digitalarchive_02/rare/5512339978.pdf	有沢 広巳（ありさわ ひろみ、有澤 廣巳、1896年2月16日 - 1988年3月7日）は、日本の統計学者、経済学者。法政大学元総長。 東京大学名誉教授、法政大学名誉教授。統計学が専門分野で実証に徹した。	https://ja.wikipedia.org/wiki/%E6%9C%89%E6%B2%A2%E5%BA%83%E5%B7%B3	https://ja.wikipedia.org/wiki/%E6%9C%89%E6%B2%A2%E5%BA%83%E5%B7%B3	Graduate School of Economics / Faculty of Economics	Report on the Combined Wartime Economic Powers of Britain and America, First Report	http://ut-elib.sakura.ne.jp/digitalarchive_02/rare/5512339978.pdf	http://ut-elib.sakura.ne.jp/digitalarchive_02/rare/5512339978.pdf	Japanese
42	110	経済学研究科・経済学部	西洋古典籍デジタルアーカイブ　[経済学図書館]	経済学図書館が所蔵する近世西洋の社会科学関連図書の公開サイトです。アダム・スミス文庫、メンガー文庫、貴重書に指定された資料などを閲覧できます。	https://www.i-repository.net/il/meta_pub/G0000381seiyokoten	https://www.i-repository.net/il/meta_pub/G0000381seiyokoten				Graduate School of Economics / Faculty of Economics	Digital Archive of Rare Books in European Languages [The Library of Economics]	http://www.lib.e.u-tokyo.ac.jp/english/?page_id=3589	http://www.lib.e.u-tokyo.ac.jp/english/?page_id=3589	
43	110	経済学研究科・経済学部	イギリス鉄道関係資料	イギリスの鉄道に関する議会資料、官庁・鉄道精算センター(Railway Clearing House)の議事録、帳簿類などの公開サイトです。	http://www.lib.e.u-tokyo.ac.jp/?page_id=4162	http://www.lib.e.u-tokyo.ac.jp/?page_id=4162				Graduate School of Economics / Faculty of Economics	Documents on British Railways	http://www.lib.e.u-tokyo.ac.jp/english/?page_id=3689	http://www.lib.e.u-tokyo.ac.jp/english/?page_id=3689	
44	110	経済学研究科・経済学部	社会経済関係資料目録＆デジタルアーカイブ検索　[経済学図書館]	経済学図書館が所蔵する社会経済関係資料の目録と、一部のデジタルアーカイブが検索できるサイトです。貴重図書デジタルアーカイブ、準貴重図書デジタルアーカイブなどが含まれています。	https://www.i-repository.net/il/meta_pub/G0000381shamoku	https://www.i-repository.net/il/meta_pub/G0000381shamoku				Graduate School of Economics / Faculty of Economics	Catalogue of Documents on Social Economy & Digital Archive Search [The Library of Economics]	https://www.i-repository.net/il/meta_pub/G0000381shamoku	https://www.i-repository.net/il/meta_pub/G0000381shamoku	Japanese
45	110	経済学研究科・経済学部	蒟蒻版資料及び青焼資料デジタルアーカイブ　[経済学図書館]	経済学部図書館所蔵資料のうち、記録材料の劣化により代替化、デジタル補正を行った資料について、その画像を公開するサイトです。	http://www.lib.e.u-tokyo.ac.jp/?page_id=321	http://www.lib.e.u-tokyo.ac.jp/?page_id=321				Graduate School of Economics / Faculty of Economics	Digital Archive of Hektographs and Blueprints [The Library of Economics]	http://www.lib.e.u-tokyo.ac.jp/?page_id=321	http://www.lib.e.u-tokyo.ac.jp/?page_id=321	Japanese
46	110	経済学研究科・経済学部	井上馨関係文書	井上馨（1836-1915）の伝記草稿、執筆時蒐集資料、編纂関係文書類（181点）などで、デジタル化されているものは東京大学OPACから閲覧することができます。	http://www.lib.e.u-tokyo.ac.jp/?page_id=1912	http://www.lib.e.u-tokyo.ac.jp/?page_id=1912	井上 馨（いのうえ かおる、天保6年11月28日（1836年1月16日） - 大正4年（1915年）9月1日）は、日本の武士（長州藩士）、政治家､実業家。本姓は源氏。清和源氏の一家系河内源氏の流れを汲む安芸国人毛利氏家臣・井上氏。首相・桂太郎は姻戚。同時代の政治家・井上毅や軍人・井上良馨は同姓だが血縁関係はない。幼名は勇吉、通称は長州藩主・毛利敬親から拝受した聞多（ぶんた）。諱は惟精（これきよ）。太政官制時代に外務卿、参議など。黒田内閣で農商務大臣を務め、第2次伊藤内閣では内務大臣など、要職を歴任した。栄典は従一位大勲位侯爵、元老。	https://ja.wikipedia.org/wiki/%E4%BA%95%E4%B8%8A%E9%A6%A8	https://ja.wikipedia.org/wiki/%E4%BA%95%E4%B8%8A%E9%A6%A8	Graduate School of Economics / Faculty of Economics	Inoue Kaoru collection	http://www.lib.e.u-tokyo.ac.jp/english/?page_id=1912	http://www.lib.e.u-tokyo.ac.jp/english/?page_id=1912	
47	110	経済学研究科・経済学部	足尾銅山鉱毒問題コレクション	明治期に発刊された足尾銅山等の鉱毒問題資料の情報をまとめたサイトで、「足尾銅山鑛毒調査書」が公開されています。	http://www.lib.e.u-tokyo.ac.jp/?page_id=1754	http://www.lib.e.u-tokyo.ac.jp/?page_id=1754	足尾銅山（あしおどうざん）は、栃木県上都賀郡足尾町（現在の日光市足尾地区）にあった銅山（鉱山）。「足尾銅山跡」として国の史跡に指定されている。明治期には亜砒酸も産出し、精錬の副産物として硫酸も生産していた。	https://ja.wikipedia.org/wiki/%E8%B6%B3%E5%B0%BE%E9%8A%85%E5%B1%B1	https://ja.wikipedia.org/wiki/%E8%B6%B3%E5%B0%BE%E9%8A%85%E5%B1%B1	Graduate School of Economics / Faculty of Economics	Ashio Mine Pollution Collection	http://www.lib.e.u-tokyo.ac.jp/english/?page_id=1754	http://www.lib.e.u-tokyo.ac.jp/english/?page_id=1754	
48	110	経済学研究科・経済学部	「眞板氏旧蔵鉄鋼資料」デジタルアーカイブ	眞板氏旧蔵鉄鋼資料のうち、蒟蒻版に該当する資料を公開するサイトです。	http://www.lib.e.u-tokyo.ac.jp/digitalarchive/kon/kon2008/11/Index.html	http://www.lib.e.u-tokyo.ac.jp/digitalarchive/kon/kon2008/11/Index.html				Graduate School of Economics / Faculty of Economics	Digital Archive of Documents on Iron and Steel, Formerly Held by the Maita Family 	http://www.lib.e.u-tokyo.ac.jp/digitalarchive/kon/kon2008/11/Index.html	http://www.lib.e.u-tokyo.ac.jp/digitalarchive/kon/kon2008/11/Index.html	Japanese
49	110	経済学研究科・経済学部	土屋家旧蔵文書デジタルアーカイブ	名誉教授である土屋喬雄氏（1896-1988）の遺族から経済学部に寄贈された資料を公開するサイトで、目録の検索と画像の閲覧ができます。	https://www.i-repository.net/il/meta_pub/G0000381tsuchiya	https://www.i-repository.net/il/meta_pub/G0000381tsuchiya	土屋 喬雄（つちや たかお、1896年（明治29年）12月21日 - 1988年（昭和63年）8月19日）は、日本の経済学者。東京大学名誉教授。東京都生まれ。日本経済史専攻。	https://ja.wikipedia.org/wiki/%E5%9C%9F%E5%B1%8B%E5%96%AC%E9%9B%84	https://ja.wikipedia.org/wiki/%E5%9C%9F%E5%B1%8B%E5%96%AC%E9%9B%84	Graduate School of Economics / Faculty of Economics	Tsuchiya Collection (Documents)　	https://www.i-repository.net/il/meta_pub/G0000381tsuchiya	https://www.i-repository.net/il/meta_pub/G0000381tsuchiya	Japanese
50	110	経済学研究科・経済学部	古貨幣・古札画像データベース	経済学部で所蔵する古貨幣約1万2,000枚と古札2万5,000枚のうち、一部をデジタル化し公開するサイトです。	https://www.i-repository.net/il/meta_pub/G0000381kahei	https://www.i-repository.net/il/meta_pub/G0000381kahei				Graduate School of Economics / Faculty of Economics	Database of Historical Coins and Historical Bills Collection	https://www.i-repository.net/il/meta_pub/G0000381kahei	https://www.i-repository.net/il/meta_pub/G0000381kahei	Japanese
51	110	経済学研究科・経済学部	営業報告書・有価証券報告書・目論見書データベース　[経済学図書館]	経済学図書館が所蔵する東証1部上場企業の有価証券報告書、半期報告書、訂正報告書、連結決算報告書などの統合検索サイトです。一部の資料は閲覧することができます。	https://www.i-repository.net/il/meta_pub/G0000381eigyo	https://www.i-repository.net/il/meta_pub/G0000381eigyo				Graduate School of Economics / Faculty of Economics	Business Reports,  Securities Reports, Prospectuses Database [The Library of Economics]	https://www.i-repository.net/il/meta_pub/G0000381eigyo	https://www.i-repository.net/il/meta_pub/G0000381eigyo	Japanese
52	110	経済学研究科・経済学部 日本経済国際共同研究センター（CIRJE）	ディスカッションペーパーズ　[経済学研究科・経済学部 日本経済国際共同研究センター（CIRJE）]	日本経済国際共同研究センターが発行するディスカッションペーパーの公開サイトです。外国語のF-Seriesと、日本語のJ-Seriesの2種類が公開されています。	http://www.cirje.e.u-tokyo.ac.jp/research/03research02dp_j.html	http://www.cirje.e.u-tokyo.ac.jp/research/03research02dp_j.html				Graduate School of Economics / Faculty of Economics Center for International Research on the Japanese Economy	CIRJE Discussion Papers [Faculty of Economics Center for International Research on the Japanese Economy]	http://www.cirje.e.u-tokyo.ac.jp/research/03research02dp.html	http://www.cirje.e.u-tokyo.ac.jp/research/03research02dp.html	
53	110	経済学研究科・経済学部 日本経済国際共同研究センター（CIRJE）	CIRJE Newsletter　[経済学研究科・経済学部 日本経済国際共同研究センター（CIRJE）]	日本経済国際共同研究センターが発行するニュースレターの公開サイトです。	http://www.cirje.e.u-tokyo.ac.jp/about/04aboutcirje03letter_j.html	http://www.cirje.e.u-tokyo.ac.jp/about/04aboutcirje03letter_j.html				Graduate School of Economics / Faculty of Economics Center for International Research on the Japanese Economy	CIRJE Newsletter [Faculty of Economics Center for International Research on the Japanese Economy]	http://www.cirje.e.u-tokyo.ac.jp/about/04aboutcirje03letter.html	http://www.cirje.e.u-tokyo.ac.jp/about/04aboutcirje03letter.html	
54	110	経済学研究科・経済学部 金融教育研究センター（CARF）	ワーキングペーパー F-series　[経済学研究科・経済学部 金融教育研究センター（CARF）]	金融教育研究センターが発行する英文ワーキングペーパー（F-series）の公開サイトです。	http://www.carf.e.u-tokyo.ac.jp/workingpaper/	http://www.carf.e.u-tokyo.ac.jp/workingpaper/				Graduate School of Economics / Faculty of Economics The Center for Advanced Research in Finance (CARF) 	Working Papers F-series [Faculty of Economics The Center for Advanced Research in Finance (CARF) ]	http://www.carf.e.u-tokyo.ac.jp/english/workingpaper/index.html	http://www.carf.e.u-tokyo.ac.jp/english/workingpaper/index.html	
55	110	経済学研究科・経済学部 金融教育研究センター（CARF）	ワーキングペーパー J-series　[経済学研究科・経済学部 金融教育研究センター（CARF）]	金融教育研究センターが発行する日本語ワーキングペーパー（J-series）の公開サイトです。	http://www.carf.e.u-tokyo.ac.jp/workingpaper/index_j.html	http://www.carf.e.u-tokyo.ac.jp/workingpaper/index_j.html				Graduate School of Economics / Faculty of Economics The Center for Advanced Research in Finance (CARF) 	Working Papers J-series [Faculty of Economics The Center for Advanced Research in Finance (CARF) ]	http://www.carf.e.u-tokyo.ac.jp/english/workingpaper/index_j.html	http://www.carf.e.u-tokyo.ac.jp/english/workingpaper/index_j.html	
56	110	NPO法人グローバルビジネスリサーチセンター（GBRC）	赤門マネジメント・レビュー　[NPO法人グローバルビジネスリサーチセンター（GBRC）]	経済学研究科経営専攻の教員有志を中心に設立された、特定非営利活動法人(NPO法人)グローバルビジネスリサーチセンター(GBRC)が発行するオンライン・ジャーナルのサイトです。	http://www.gbrc.jp/journal/amr/	http://www.gbrc.jp/journal/amr/				Global Business Research Center	Akamon Management Review [Global Business Research Center]	http://www.gbrc.jp/journal/amr/	http://www.gbrc.jp/journal/amr/	
57	110	経済学研究科・経済学部 ものづくり経営研究センター（MMRC）	ディスカッションペーパー　[ものづくり経営研究センター]	経済学研究ものづくり経営研究センター（MMRC）が2002年から2008年にかけて発行したディスカッションペーパーの公開サイトです。	http://merc.e.u-tokyo.ac.jp/mmrc/dp/	http://merc.e.u-tokyo.ac.jp/mmrc/dp/				Graduate School of Economics / Faculty of Economics Manufacturing Management Research Center	Discussion Papers [Faculty of Economics Manufacturing Management Research Center]	http://merc.e.u-tokyo.ac.jp/mmrc/e_dp/index.html	http://merc.e.u-tokyo.ac.jp/mmrc/e_dp/index.html	
58	110	NPO法人グローバルビジネスリサーチセンター（GBRC）	Annals of Business Administrative Science　[NPO法人グローバルビジネスリサーチセンター（GBRC）]	経済学研究科経営専攻の教員有志を中心に設立された、特定非営利活動法人(NPO法人)グローバルビジネスリサーチセンター(GBRC)が発行する英文オンライン・ジャーナルのサイトです。	http://www.gbrc.jp/journal/abasjp/	http://www.gbrc.jp/journal/abasjp/				Global Business Research Center	ABAS: Annals of Business Administrative Science [Global Business Research Center]	http://www.gbrc.jp/journal/abasjp/	http://www.gbrc.jp/journal/abasjp/	
60	120	総合文化研究科・教養学部	大日本海志編纂資料	戦前、海軍省が日本海志を編纂するために収集した、水軍・外交・海防・造船・海運・海外通商などに関わる資料を公開するサイトです。	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/kaishi/page/home	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/kaishi/page/home				Graduate School of Arts and Sciences / College of Arts and Sciences	Dainihon kaishi hensan shiryo	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/kaishi/page/home	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/kaishi/page/home	Japanese
62	120	総合文化研究科・教養学部 駒場博物館	第一高等学校　関連写真　[駒場博物館]	第一高等学校に関連する古写真資料を公開しているサイトです。	http://museum.c.u-tokyo.ac.jp/d-archive.html	http://museum.c.u-tokyo.ac.jp/d-archive.html	旧制一高は、旧制高等学校の中でも早い時期に創設されたナンバースクールの先駆けであり、1886年（明治19年）に、日本の近代国家建設のため必要な人材の育成を目的として第一高等中学校として創設された。	https://ja.wikipedia.org/wiki/%E7%AC%AC%E4%B8%80%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1_(%E6%97%A7%E5%88%B6)	https://ja.wikipedia.org/wiki/%E7%AC%AC%E4%B8%80%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1_(%E6%97%A7%E5%88%B6)	Graduate School of Arts and Sciences / College of Arts and Sciences Komaba Museum	Photos of the First High School (Ichiko), Tokyo [Komaba Museum]	http://museum.c.u-tokyo.ac.jp/d-archive.html	http://museum.c.u-tokyo.ac.jp/d-archive.html	Japanese
63	120	総合文化研究科・教養学部 駒場博物館	第一高等学校医学部受講ノート　[駒場博物館]	第一高等学校医学部の受講ノートを公開しているサイトです。	http://museum.c.u-tokyo.ac.jp/d-archive.html	http://museum.c.u-tokyo.ac.jp/d-archive.html	旧制一高は、旧制高等学校の中でも早い時期に創設されたナンバースクールの先駆けであり、1886年（明治19年）に、日本の近代国家建設のため必要な人材の育成を目的として第一高等中学校として創設された。	https://ja.wikipedia.org/wiki/%E7%AC%AC%E4%B8%80%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1_(%E6%97%A7%E5%88%B7)	https://ja.wikipedia.org/wiki/%E7%AC%AC%E4%B8%80%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1_(%E6%97%A7%E5%88%B7)	Graduate School of Arts and Sciences / College of Arts and Sciences Komaba Museum	Lecture Notes of the Faculty of Medicine Classes, the First High School (Ichiko), Tokyo [Komaba Museum]	http://museum.c.u-tokyo.ac.jp/d-archive.html	http://museum.c.u-tokyo.ac.jp/d-archive.html	Japanese
